Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
317;0,737508552450453;0,00506644939568834;317;0,584773958333334;0,012740848785914;10000;2000;2240,253;471,7341;C:100;Kernel:1;nsv:7279;nsv+:1459;nsv-:5820
318;0,747257216405584;0,00497770519958403;318;0,58113125;0,0127564397217694;10000;2000;2319,8709;433,7616;C:100;Kernel:1;nsv:7039;nsv+:1410;nsv-:5629
319;0,716227936955189;0,00471425248119696;319;0,556447916666667;0,012906079224536;10000;2000;2055,9061;614,3037;C:100;Kernel:1;nsv:7498;nsv+:1501;nsv-:5997
320;0,712461888568492;0,00481698414714666;320;0,534332291666667;0,0128918887216468;10000;2000;2078,2505;378,1401;C:100;Kernel:1;nsv:7492;nsv+:1501;nsv-:5991
321;0,715211781140041;0,00483871018871421;321;0,521367187500001;0,0129332260637618;10000;2000;2459,8193;492,5398;C:100;Kernel:1;nsv:7435;nsv+:1487;nsv-:5948
322;0,71432601928442;0,00484064864894404;322;0,539920833333333;0,0129056315698327;10000;2000;2199,2048;444,7109;C:100;Kernel:1;nsv:7467;nsv+:1494;nsv-:5973
323;0,718777096892679;0,00470322135990831;323;0,5746375;0,0128161104240427;10000;2000;2334,6656;413,5225;C:100;Kernel:1;nsv:7480;nsv+:1498;nsv-:5982
324;0,748060388783332;0,00457941918335042;324;0,519711979166667;0,012951077050597;10000;2000;2389,1866;500,7529;C:100;Kernel:1;nsv:7173;nsv+:1435;nsv-:5738
325;0,714503659901406;0,00479089883476716;325;0,515685937499999;0,012902376276132;10000;2000;2479,4726;460,6687;C:100;Kernel:1;nsv:7454;nsv+:1491;nsv-:5963
326;0,710307820564571;0,00475125697904705;326;0,512428645833333;0,0129134286548269;10000;2000;2475,6584;474,077;C:100;Kernel:1;nsv:7480;nsv+:1498;nsv-:5982
327;0,724416898627433;0,00486181285230836;327;0,551855729166667;0,0128684708238118;10000;2000;3351,7392;688,1053;C:100;Kernel:1;nsv:7466;nsv+:1496;nsv-:5970
328;0,710195475892266;0,00486271109148791;328;0,506063020833334;0,0129418098674871;10000;2000;2054,0349;440,6031;C:100;Kernel:1;nsv:7465;nsv+:1487;nsv-:5978
329;0,718066769536491;0,00485206772443282;329;0,485816666666667;0,0129865802712178;10000;2000;2063,7136;484,9959;C:100;Kernel:1;nsv:7368;nsv+:1473;nsv-:5895
330;0,7318205075831;0,00494919851051867;330;0,473886979166667;0,0130169206082754;10000;2000;2034,9683;386,6963;C:100;Kernel:1;nsv:7181;nsv+:1436;nsv-:5745
331;0,725075279358835;0,00511447465576996;331;0,4939859375;0,0130555041379861;10000;2000;2055,8618;375,2852;C:100;Kernel:1;nsv:7219;nsv+:1444;nsv-:5775
332;0,743382736512841;0,004896028878207;332;0,460520833333333;0,0132290274748486;10000;2000;2008,5604;453,7561;C:100;Kernel:1;nsv:6976;nsv+:1396;nsv-:5580
333;0,716788826532518;0,00482478418731856;333;0,538514583333333;0,0128857923484166;10000;2000;2194,7518;433,5999;C:100;Kernel:1;nsv:7442;nsv+:1489;nsv-:5953
334;0,704800477111566;0,00494164220662812;334;0,4888390625;0,0129719731505536;10000;2000;2410,122;479,246;C:100;Kernel:1;nsv:7380;nsv+:1476;nsv-:5904
335;0,707721932711648;0,0048119930397173;335;0,494794270833334;0,0129604665545788;10000;2000;2315,2898;506,3829;C:100;Kernel:1;nsv:7422;nsv+:1484;nsv-:5938
336;0,710456711597639;0,00502418546147372;336;0,4896359375;0,0129739096787964;10000;2000;2560,9174;426,0847;C:100;Kernel:1;nsv:7252;nsv+:1451;nsv-:5801
337;0,70222234341573;0,00516151509386196;337;0,458343229166667;0,0130431307618403;10000;2000;2444,7167;398,5648;C:100;Kernel:1;nsv:7293;nsv+:1458;nsv-:5835
338;0,727134591095504;0,00498446186382348;338;0,467354166666667;0,0130159174909446;10000;2000;2484,6498;473,3525;C:100;Kernel:1;nsv:7146;nsv+:1430;nsv-:5716
339;0,745282028158055;0,00473523561146061;339;0,462220833333333;0,0130341166619981;10000;2000;2240,3987;480,9797;C:100;Kernel:1;nsv:7050;nsv+:1410;nsv-:5640
340;0,708030619763148;0,0050937355296207;340;0,525992708333333;0,0129562222508603;10000;2000;2355,1839;480,3549;C:100;Kernel:1;nsv:7458;nsv+:1492;nsv-:5966
341;0,634817138072007;0,00618843883706704;341;0,580266666666667;0,013187819894796;10000;2000;2180,3167;375,5829;C:100;Kernel:1;nsv:6755;nsv+:1350;nsv-:5405
342;0,733929977328529;0,00472080276672777;342;0,525829166666667;0,0129197727525973;10000;2000;1935,4157;540,2693;C:100;Kernel:1;nsv:7323;nsv+:1464;nsv-:5859
343;0,710018298915853;0,00499315508143821;343;0,545724479166666;0,01288529085735;10000;2000;2404,3007;420,4921;C:100;Kernel:1;nsv:7511;nsv+:1503;nsv-:6008
344;0,713608641751107;0,00473434419184876;344;0,550002083333334;0,0128584049796542;10000;2000;2415,2972;449,9682;C:100;Kernel:1;nsv:7503;nsv+:1501;nsv-:6002
345;0,725315521648887;0,00490152367665952;345;0,563041666666666;0,0128329999558133;10000;2000;2420,9638;436,362;C:100;Kernel:1;nsv:7375;nsv+:1476;nsv-:5899
346;0,713507292923834;0,00468008822914549;346;0,523771354166667;0,0128983767077958;10000;2000;2360,7943;400,5579;C:100;Kernel:1;nsv:7499;nsv+:1497;nsv-:6002
347;0,721157756742247;0,00484493033417597;347;0,488699479166666;0,0129832588928833;10000;2000;2399,7097;472,29;C:100;Kernel:1;nsv:7358;nsv+:1471;nsv-:5887
348;0,728268766468844;0,00496615375643072;348;0,479308854166667;0,0130174573009746;10000;2000;2304,6673;448,6808;C:100;Kernel:1;nsv:7233;nsv+:1447;nsv-:5786
349;0,719667142425352;0,00505575287412308;349;0,512942708333334;0,0129828878252127;10000;2000;2454,1059;465,6969;C:100;Kernel:1;nsv:7347;nsv+:1470;nsv-:5877
350;0,721710736306134;0,00481729772359055;350;0,539835416666667;0,0129129636297265;10000;2000;2451,2306;494,6988;C:100;Kernel:1;nsv:7433;nsv+:1488;nsv-:5945
351;0,715765580041811;0,00472053151523239;351;0,558905729166666;0,0128658274141083;10000;2000;2404,8098;462,1026;C:100;Kernel:1;nsv:7496;nsv+:1501;nsv-:5995
352;0,744278543300369;0,00487564993650388;352;0,541513020833334;0,0128747551591783;10000;2000;1771,0058;395,8873;C:100;Kernel:1;nsv:6828;nsv+:1368;nsv-:5460
353;0,730615767107351;0,00506039970744732;353;0,565108333333333;0,012812899264906;10000;2000;2370,5912;444,6456;C:100;Kernel:1;nsv:7384;nsv+:1478;nsv-:5906
354;0,706042852409732;0,0052926412824034;354;0,516969791666666;0,0129592872944686;10000;2000;2268,8173;416,3711;C:100;Kernel:1;nsv:7324;nsv+:1466;nsv-:5858
355;0,692689871803569;0,00541817432631225;355;0,408721354166667;0,0129773917849224;10000;2000;2014,4495;479,3721;C:100;Kernel:1;nsv:7302;nsv+:1462;nsv-:5840
356;0,725742456208261;0,00504435917794127;356;0,463154166666666;0,0130178337949478;10000;2000;2146,1042;430,6543;C:100;Kernel:1;nsv:7160;nsv+:1433;nsv-:5727
357;0,741302465821904;0,00496164571660252;357;0,457198958333333;0,0130354762484965;10000;2000;2421,2967;439,2689;C:100;Kernel:1;nsv:7020;nsv+:1404;nsv-:5616
358;0,710505070702181;0,00504100509717146;358;0,527202604166666;0,0129065486799157;10000;2000;2520,2802;485,7899;C:100;Kernel:1;nsv:7476;nsv+:1496;nsv-:5980
359;0,694630480926418;0,00526661385031527;359;0,610727083333333;0,0126406933179264;10000;2000;2285,4504;453,5062;C:100;Kernel:1;nsv:6664;nsv+:1332;nsv-:5332
360;0,747874853635547;0,00472890665659023;360;0,512913541666667;0,0129672995167768;10000;2000;2274,6345;426,5856;C:100;Kernel:1;nsv:7127;nsv+:1425;nsv-:5702
361;0,736478973161392;0,00499352308698569;361;0,466390625;0,0130240812470897;10000;2000;2289,364;393,4151;C:100;Kernel:1;nsv:7088;nsv+:1418;nsv-:5670
362;0,734229359789681;0,0047998631096531;362;0,465489583333334;0,0130198269054581;10000;2000;1916,7029;393,7542;C:100;Kernel:1;nsv:7111;nsv+:1421;nsv-:5690
363;0,710425222082965;0,00520286588387153;363;0,466552083333334;0,0130066182017228;10000;2000;2000,7053;399,1054;C:100;Kernel:1;nsv:7198;nsv+:1440;nsv-:5758
364;0,747029067170691;0,0057658257742507;364;0,366885416666667;0,0124602123675974;10000;2000;2138,1186;422,527;C:100;Kernel:1;nsv:6754;nsv+:1352;nsv-:5402
365;0,759635156152411;0,00481033088606055;365;0,451208333333333;0,0130300268273497;10000;2000;2224,92;375,4761;C:100;Kernel:1;nsv:6845;nsv+:1369;nsv-:5476
366;0,768977346975781;0,00474578732898773;366;0,443703645833334;0,0130504469246288;10000;2000;2100,771;413,5886;C:100;Kernel:1;nsv:6774;nsv+:1355;nsv-:5419
367;0,722936572144339;0,00517789258897437;367;0,494405208333333;0,0130538837579849;10000;2000;2595,2338;425,7538;C:100;Kernel:1;nsv:7257;nsv+:1453;nsv-:5804
368;0,659862419252139;0,0055468766839936;368;0,544715104166667;0,0132200337656434;10000;2000;2334,7026;394,5929;C:100;Kernel:1;nsv:7089;nsv+:1418;nsv-:5671
369;0,707687351614922;0,00504049602237646;369;0,5291546875;0,0129013920800085;10000;2000;2501,3051;430,525;C:100;Kernel:1;nsv:7407;nsv+:1482;nsv-:5925
370;0,742716913984541;0,00529902301207029;370;0,510122916666667;0,0130268452308354;10000;2000;1963,6549;363,6172;C:100;Kernel:1;nsv:6351;nsv+:1272;nsv-:5079
371;0,714211097420299;0,00492173862059794;371;0,508945833333334;0,0129402703000297;10000;2000;2566,1336;464,8273;C:100;Kernel:1;nsv:7448;nsv+:1488;nsv-:5960
372;0,702274777855175;0,00520471216361434;372;0,4956171875;0,0129667916544445;10000;2000;2228,2433;441,2912;C:100;Kernel:1;nsv:7406;nsv+:1481;nsv-:5925
373;0,762506743734718;0,00547445826986804;373;0,367684895833333;0,0124165901226635;10000;2000;2205,0942;444,536;C:100;Kernel:1;nsv:6751;nsv+:1351;nsv-:5400
374;0,732406080720086;0,00502150697198727;374;0,4831578125;0,0130398639131635;10000;2000;2329,6391;456,8683;C:100;Kernel:1;nsv:7234;nsv+:1448;nsv-:5786
375;0,755810503033344;0,00484108339065882;375;0,451105729166667;0,0130761045345197;10000;2000;2490,1764;428,4851;C:100;Kernel:1;nsv:7044;nsv+:1409;nsv-:5635
376;0,730592422223187;0,00499030051360671;376;0,498028645833333;0,0130802529819761;10000;2000;2311,4546;445,637;C:100;Kernel:1;nsv:7241;nsv+:1450;nsv-:5791
377;0,694034047909744;0,00519558762733622;377;0,548485416666667;0,0129329140681797;10000;2000;2373,9424;520,8279;C:100;Kernel:1;nsv:7441;nsv+:1491;nsv-:5950
378;0,731506112609864;0,00480387868892381;378;0,5242453125;0,0129219085095071;10000;2000;2336,1953;403,7133;C:100;Kernel:1;nsv:7303;nsv+:1461;nsv-:5842
379;0,705093229689441;0,00511217068764639;379;0,488840104166667;0,0129687278755523;10000;2000;2324,9541;404,2655;C:100;Kernel:1;nsv:7316;nsv+:1463;nsv-:5853
380;0,715740360613161;0,00491649765998073;380;0,476553125;0,0130043389725283;10000;2000;2354,5747;461,6453;C:100;Kernel:1;nsv:7339;nsv+:1462;nsv-:5877
381;0,700176552085265;0,00530197159378678;381;0,464366666666667;0,0130047008295323;10000;2000;2515,7734;501,7095;C:100;Kernel:1;nsv:7282;nsv+:1458;nsv-:5824
382;0,739663083768211;0,00609982092013808;382;0,363977604166667;0,0123681384847068;10000;2000;2200,7052;389,9736;C:100;Kernel:1;nsv:6727;nsv+:1345;nsv-:5382
383;0,755921519693195;0,00491714516568056;383;0,4474890625;0,0130221302517328;10000;2000;1868,0705;453,1215;C:100;Kernel:1;nsv:6864;nsv+:1373;nsv-:5491
384;0,766618699105938;0,0049278810157669;384;0,437799479166667;0,013033637523672;10000;2000;2284,1091;412,9818;C:100;Kernel:1;nsv:6721;nsv+:1344;nsv-:5377
385;0,719805179759945;0,00526079586289953;385;0,498783333333334;0,0130426264966307;10000;2000;2290,9778;417,9672;C:100;Kernel:1;nsv:7270;nsv+:1454;nsv-:5816
386;0,61175719840874;0,00598103589482362;386;0,585428125;0,0131045735453338;10000;2000;2002,3807;365,6332;C:100;Kernel:1;nsv:7108;nsv+:1422;nsv-:5686
387;0,720267344631589;0,00468220892332272;387;0,559433854166666;0,0128322700901137;10000;2000;2219,7219;394,5777;C:100;Kernel:1;nsv:7491;nsv+:1500;nsv-:5991
388;0,840996392803144;0,00476818603687396;388;0,488745833333334;0,0133216682464681;10000;2000;1832,3774;299,0816;C:100;Kernel:1;nsv:4736;nsv+:948;nsv-:3788
389;0,710526289069858;0,00498045279482634;389;0,548944270833333;0,0128943495550895;10000;2000;2316,9266;403,2428;C:100;Kernel:1;nsv:7518;nsv+:1503;nsv-:6015
390;0,723851249428703;0,00515221845580472;390;0,478109895833334;0,0130149969052953;10000;2000;2419,5018;458,818;C:100;Kernel:1;nsv:7241;nsv+:1448;nsv-:5793
391;0,840879091860398;0,00459764103924611;391;0,363625520833334;0,0123091692848484;10000;2000;1899,6995;333,8655;C:100;Kernel:1;nsv:5606;nsv+:1122;nsv-:4484
392;0,770308986775062;0,00496713271657499;392;0,4173265625;0,0130472069995831;10000;2000;2339,1958;465,3294;C:100;Kernel:1;nsv:6916;nsv+:1383;nsv-:5533
393;0,782660661610532;0,00490368277122133;393;0,399029166666667;0,0129927840028918;10000;2000;2123,8835;444,6116;C:100;Kernel:1;nsv:6766;nsv+:1354;nsv-:5412
394;0,72362524024946;0,00511843509202257;394;0,4985109375;0,0130640048917177;10000;2000;2424,6397;490,5816;C:100;Kernel:1;nsv:7281;nsv+:1457;nsv-:5824
395;0,68812793973012;0,00517711687609511;395;0,5539703125;0,0129502034779107;10000;2000;2484,771;455,7497;C:100;Kernel:1;nsv:7338;nsv+:1470;nsv-:5868
396;0,721312829712292;0,0048822529095829;396;0,528897916666666;0,0128940547801303;10000;2000;2371,0304;451,7811;C:100;Kernel:1;nsv:7396;nsv+:1479;nsv-:5917
397;0,740824820052515;0,00499031810961336;397;0,5499671875;0,0129203001511638;10000;2000;2324,2328;449,6352;C:100;Kernel:1;nsv:6897;nsv+:1381;nsv-:5516
398;0,733444275634589;0,0046274212831992;398;0,5107953125;0,012961247922259;10000;2000;2397,5918;534,6414;C:100;Kernel:1;nsv:7341;nsv+:1468;nsv-:5873
399;0,718719138572013;0,00514599092926683;399;0,502972395833334;0,0129833749860916;10000;2000;2134,8516;444,9429;C:100;Kernel:1;nsv:7333;nsv+:1466;nsv-:5867
400;0,800864660309462;0,00484153620312138;400;0,36791875;0,0124302125423106;10000;2000;2020,0902;408,525;C:100;Kernel:1;nsv:6358;nsv+:1274;nsv-:5084
401;0,744055821412458;0,00499304510134155;401;0,4790203125;0,0131042317484655;10000;2000;2185,5165;435,2868;C:100;Kernel:1;nsv:7149;nsv+:1431;nsv-:5718
402;0,766961490366773;0,0049351417215212;402;0,434616666666667;0,013171154250167;10000;2000;1844,5828;533,7555;C:100;Kernel:1;nsv:6951;nsv+:1391;nsv-:5560
403;0,728530511714981;0,00508220534439723;403;0,502272916666667;0,0130826180728943;10000;2000;1894,4163;580,7572;C:100;Kernel:1;nsv:7245;nsv+:1450;nsv-:5795
404;0,691238420879805;0,00532652631996818;404;0,530097395833333;0,0130868509090291;10000;2000;2092,7746;432,3326;C:100;Kernel:1;nsv:7207;nsv+:1442;nsv-:5765
405;0,727489970226435;0,00476690796943166;405;0,5251875;0,0129118754945861;10000;2000;1884,1326;495,7354;C:100;Kernel:1;nsv:7354;nsv+:1471;nsv-:5883
406;0,795580554952684;0,00525904777050126;406;0,517069270833333;0,0133412315334683;10000;2000;1441,0154;433,4657;C:100;Kernel:1;nsv:5323;nsv+:1065;nsv-:4258
407;0,715757570783268;0,00493438874393654;407;0,521731770833333;0,012928180215436;10000;2000;1924,2193;578,2156;C:100;Kernel:1;nsv:7442;nsv+:1490;nsv-:5952
408;0,765661218759424;0,00487477981999249;408;0,448453125;0,0131856358088579;10000;2000;2095,9259;414,5073;C:100;Kernel:1;nsv:7008;nsv+:1403;nsv-:5605
409;0,847683120083352;0,00441516678885916;409;0,368434895833334;0,0124339167904228;10000;2000;1645,5259;341,5531;C:100;Kernel:1;nsv:5546;nsv+:1111;nsv-:4435
410;0,776654683482458;0,00499979410799617;410;0,440108854166667;0,0132782790576696;10000;2000;2299,8391;616,3551;C:100;Kernel:1;nsv:6920;nsv+:1386;nsv-:5534
411;0,79036385067448;0,00514507333672815;411;0,4064234375;0,0131269109540715;10000;2000;2235,3483;386,7797;C:100;Kernel:1;nsv:6643;nsv+:1330;nsv-:5313
412;0,771874617706463;0,00478302456427526;412;0,450110416666667;0,0131967171597261;10000;2000;2295,93;440,5383;C:100;Kernel:1;nsv:6909;nsv+:1384;nsv-:5525
413;0,729315965216503;0,00506210669610986;413;0,505248958333334;0,0130732980376366;10000;2000;2341,9062;478,8531;C:100;Kernel:1;nsv:7271;nsv+:1456;nsv-:5815
414;0,716686036054616;0,00473125289270876;414;0,547176041666667;0,0128644073028287;10000;2000;2525,531;487,2292;C:100;Kernel:1;nsv:7488;nsv+:1500;nsv-:5988
415;0,814526569052642;0,00445333776735299;415;0,560978645833333;0,0128999369854474;10000;2000;1991,4819;394,6688;C:100;Kernel:1;nsv:5639;nsv+:1129;nsv-:4510
416;0,718430325032847;0,0048208524791474;416;0,5177484375;0,0129522904527863;10000;2000;2184,2016;460,901;C:100;Kernel:1;nsv:7422;nsv+:1485;nsv-:5937
417;0,748792008584999;0,00498894704258362;417;0,468221875;0,0130879774548709;10000;2000;1855,8108;445,3201;C:100;Kernel:1;nsv:7116;nsv+:1424;nsv-:5692
418;0,864331705150977;0,00403866057052055;418;0,364580208333333;0,0123569185630684;10000;2000;1454,7644;369,0115;C:100;Kernel:1;nsv:5260;nsv+:1055;nsv-:4205
419;0,786167261042047;0,00490372035919769;419;0,409211458333334;0,0131168109436063;10000;2000;1826,3348;615,4068;C:100;Kernel:1;nsv:6746;nsv+:1350;nsv-:5396
420;0,792316354761211;0,00499332087835528;420;0,402681770833333;0,0130837368040567;10000;2000;1859,3348;367,0249;C:100;Kernel:1;nsv:6657;nsv+:1332;nsv-:5325
421;0,728457209131552;0,00512130689388921;421;0,502399479166667;0,013117507531767;10000;2000;2370,6898;385,503;C:100;Kernel:1;nsv:7260;nsv+:1454;nsv-:5806
422;0,625112906676919;0,00585718806341853;422;0,54170625;0,0134393492620181;10000;2000;2856,3228;588,3742;C:100;Kernel:1;nsv:6979;nsv+:1396;nsv-:5583
423;0,735486547581063;0,00465883970071495;423;0,534632291666667;0,0129144226134218;10000;2000;2200,5547;480,2941;C:100;Kernel:1;nsv:7342;nsv+:1470;nsv-:5872
424;0,838488321174597;0,00499863333405905;424;0,505946354166667;0,0134552999225265;10000;2000;1580,3307;273,7564;C:100;Kernel:1;nsv:4477;nsv+:897;nsv-:3580
425;0,718156477802378;0,00494315851667651;425;0,518692708333334;0,0129272646805168;10000;2000;2255,145;487,8926;C:100;Kernel:1;nsv:7419;nsv+:1486;nsv-:5933
426;0,781556470611344;0,00511111478697376;426;0,412553125;0,0131598181529931;10000;2000;2270,7665;489,6592;C:100;Kernel:1;nsv:6784;nsv+:1359;nsv-:5425
427;0,858743924000203;0,00431287810713861;427;0,369807291666667;0,0124455115060994;10000;2000;1880,6016;365,678;C:100;Kernel:1;nsv:5305;nsv+:1064;nsv-:4241
428;0,79187485431315;0,0051005114253563;428;0,4236703125;0,0132747399182209;10000;2000;2152,3789;414,3074;C:100;Kernel:1;nsv:6801;nsv+:1362;nsv-:5439
429;0,809538969115995;0,0050452772966003;429;0,403830208333334;0,0131076284066055;10000;2000;2084,9356;485,5058;C:100;Kernel:1;nsv:6605;nsv+:1323;nsv-:5282
430;0,779322061003627;0,00479389643536075;430;0,439769270833333;0,0132286548805417;10000;2000;1843,8891;483,2885;C:100;Kernel:1;nsv:6872;nsv+:1375;nsv-:5497
431;0,733916499094024;0,0049599585694829;431;0,502484895833334;0,013098955417728;10000;2000;1976,5144;468,5858;C:100;Kernel:1;nsv:7240;nsv+:1448;nsv-:5792
432;0,716735651156337;0,00477446683803397;432;0,546417708333334;0,0128694595328649;10000;2000;1923,8009;484,6913;C:100;Kernel:1;nsv:7480;nsv+:1497;nsv-:5983
433;0,813957375379967;0,0045446080034794;433;0,569881770833333;0,0128358856806237;10000;2000;1554,3724;313,5167;C:100;Kernel:1;nsv:5393;nsv+:1080;nsv-:4313
434;0,715977491833556;0,00483979498838689;434;0,531815625;0,0128956388126576;10000;2000;2076,3239;420,6752;C:100;Kernel:1;nsv:7464;nsv+:1493;nsv-:5971
435;0,74992199736124;0,00488625096789755;435;0,489682291666666;0,0131049513291924;10000;2000;1990,318;436,6329;C:100;Kernel:1;nsv:7182;nsv+:1438;nsv-:5744
436;0,828785293435986;0,0046017579195699;436;0,372152083333333;0,0125476981751172;10000;2000;2038,4121;373,5289;C:100;Kernel:1;nsv:5938;nsv+:1189;nsv-:4749
437;0,754272408959195;0,00507723134805046;437;0,481226041666667;0,013243972152833;10000;2000;2182,7856;474,7577;C:100;Kernel:1;nsv:7135;nsv+:1429;nsv-:5706
438;0,768696228282241;0,00498527825178004;438;0,456197916666666;0,0132508011671206;10000;2000;2318,2329;403,6639;C:100;Kernel:1;nsv:7036;nsv+:1408;nsv-:5628
439;0,740429975600774;0,00496825629484218;439;0,497119791666667;0,0131442742792523;10000;2000;2274,9186;470,6027;C:100;Kernel:1;nsv:7225;nsv+:1447;nsv-:5778
440;0,707948336674579;0,00521566860639178;440;0,5275953125;0,013037557548197;10000;2000;2345,0718;395,9563;C:100;Kernel:1;nsv:7454;nsv+:1491;nsv-:5963
441;0,732352069281429;0,00466587324558312;441;0,538629166666667;0,0129051143656996;10000;2000;2066,2092;385,7226;C:100;Kernel:1;nsv:7373;nsv+:1477;nsv-:5896
442;0,810340179720343;0,00452817688720825;442;0,572822395833334;0,012803341816205;10000;2000;1606,5566;326,6956;C:100;Kernel:1;nsv:5504;nsv+:1102;nsv-:4402
443;0,718780873460974;0,0048702722963204;443;0,5270609375;0,0129075095302375;10000;2000;2016,5966;574,9432;C:100;Kernel:1;nsv:7458;nsv+:1494;nsv-:5964
444;0,752000637488896;0,00493657143484976;444;0,4875390625;0,0131382354523851;10000;2000;2175,9359;413,5594;C:100;Kernel:1;nsv:7191;nsv+:1440;nsv-:5751
445;0,815956335729849;0,00491349113577199;445;0,376197395833334;0,0125739317899061;10000;2000;1934,76;370,6725;C:100;Kernel:1;nsv:6111;nsv+:1223;nsv-:4888
446;0,75368654817537;0,00496360066520391;446;0,491088020833334;0,0132371513313505;10000;2000;2270,0407;460,7709;C:100;Kernel:1;nsv:7183;nsv+:1440;nsv-:5743
447;0,759362911885958;0,00493785270048923;447;0,4738359375;0,0132317071029761;10000;2000;2291,078;441,6216;C:100;Kernel:1;nsv:7137;nsv+:1430;nsv-:5707
448;0,737906112597309;0,00499894017965803;448;0,498419791666667;0,0131339170348961;10000;2000;2309,8963;451,0388;C:100;Kernel:1;nsv:7246;nsv+:1450;nsv-:5796
449;0,725727427678456;0,00498417088993725;449;0,514053645833334;0,0130686387470131;10000;2000;2138,8522;429,3887;C:100;Kernel:1;nsv:7336;nsv+:1468;nsv-:5868
450;0,721981818137611;0,00474332069021814;450;0,557646875;0,0128569376996039;10000;2000;2586,1294;508,342;C:100;Kernel:1;nsv:7453;nsv+:1493;nsv-:5960
451;0,825776033790367;0,0053859260587225;451;0,518339062499999;0,0135110805901078;10000;2000;1567,5923;335,7614;C:100;Kernel:1;nsv:4350;nsv+:871;nsv-:3479
452;0,71432969433047;0,00489848926587682;452;0,529312500000001;0,0128982838685843;10000;2000;3235,1061;445,6149;C:100;Kernel:1;nsv:7484;nsv+:1496;nsv-:5988
453;0,768907950841788;0,00497025466383877;453;0,4528734375;0,0132274981553586;10000;2000;2286,8725;403,5154;C:100;Kernel:1;nsv:7011;nsv+:1404;nsv-:5607
454;0,838749673064494;0,00454283396158414;454;0,3722640625;0,0125244150533178;10000;2000;2490,9445;791,2405;C:100;Kernel:1;nsv:5720;nsv+:1147;nsv-:4573
455;0,768382394832626;0,00496032204811382;455;0,4682265625;0,0133003122393115;10000;2000;2292,1909;440,8466;C:100;Kernel:1;nsv:7058;nsv+:1414;nsv-:5644
456;0,768016839022125;0,00500639628795775;456;0,4585;0,0132522810991713;10000;2000;2170,6154;418,7563;C:100;Kernel:1;nsv:7072;nsv+:1416;nsv-:5656
457;0,743681130436193;0,00497506971554383;457;0,495758333333333;0,0131435448545985;10000;2000;2414,5792;411,8462;C:100;Kernel:1;nsv:7227;nsv+:1447;nsv-:5780
458;0,714408172453597;0,00512389909149717;458;0,521188541666666;0,0130692201418013;10000;2000;2126,6024;400,5016;C:100;Kernel:1;nsv:7411;nsv+:1483;nsv-:5928
459;0,746642450917263;0,0045840004165893;459;0,523370833333334;0,0129426263862323;10000;2000;2305,0105;499,0476;C:100;Kernel:1;nsv:7281;nsv+:1457;nsv-:5824
460;0,715785589103281;0,00486022192033799;460;0,5544375;0,012897892060434;10000;2000;2394,8068;444,7926;C:100;Kernel:1;nsv:7446;nsv+:1490;nsv-:5956
461;0,734168236222908;0,00483075419761497;461;0,512924479166667;0,0130097504839976;10000;2000;2545,0402;449,6274;C:100;Kernel:1;nsv:7347;nsv+:1471;nsv-:5876
462;0,742553033696959;0,00492776065389554;462;0,503063541666667;0,0130826504393649;10000;2000;2306,2972;471,9448;C:100;Kernel:1;nsv:7263;nsv+:1454;nsv-:5809
463;0,812475620357513;0,00482768767477538;463;0,378189583333333;0,0126172097615784;10000;2000;2054,3785;369,8297;C:100;Kernel:1;nsv:6233;nsv+:1248;nsv-:4985
464;0,73946692613281;0,00494417103130984;464;0,508271874999999;0,0131664797927639;10000;2000;2361,697;425,8319;C:100;Kernel:1;nsv:7310;nsv+:1463;nsv-:5847
465;0,747752960306456;0,00504570327343213;465;0,484185416666666;0,0132108844501467;10000;2000;2394,9546;451,8288;C:100;Kernel:1;nsv:7215;nsv+:1444;nsv-:5771
466;0,731947325204043;0,00497238465797872;466;0,506358854166666;0,0130935001488854;10000;2000;2438,6769;445,5197;C:100;Kernel:1;nsv:7300;nsv+:1462;nsv-:5838
467;0,724964488636364;0,00499504211196796;467;0,516859375;0,0130591733249859;10000;2000;2326,3442;455,2722;C:100;Kernel:1;nsv:7346;nsv+:1470;nsv-:5876
468;0,718715762622542;0,00469855496188431;468;0,561066145833333;0,0128440603330872;10000;2000;2314,0976;464,5893;C:100;Kernel:1;nsv:7495;nsv+:1502;nsv-:5993
469;0,806417663068101;0,00559451206395894;469;0,514905208333333;0,0135248719426979;10000;2000;1233,2365;328,4617;C:100;Kernel:1;nsv:4520;nsv+:905;nsv-:3615
470;0,714188653668709;0,00472403905181626;470;0,551210416666667;0,0128712954231089;10000;2000;1946,0505;603,9099;C:100;Kernel:1;nsv:7478;nsv+:1497;nsv-:5981
471;0,72967945446488;0,00488874946428368;471;0,519254166666666;0,0129772539393425;10000;2000;1919,4723;488,8574;C:100;Kernel:1;nsv:7352;nsv+:1473;nsv-:5879
472;0,791614224252228;0,00509190647845219;472;0,3789015625;0,0126642213457681;10000;2000;2049,5618;398,9138;C:100;Kernel:1;nsv:6585;nsv+:1320;nsv-:5265
473;0,729406915728408;0,00502532135300137;473;0,5160890625;0,013110426996116;10000;2000;1922,1818;443,7589;C:100;Kernel:1;nsv:7335;nsv+:1468;nsv-:5867
